DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEP_TIME,DEP_DELAY,CANCELLED,DIVERTED,DISTANCE
3,4,AA,SFO,1849.0,-1.0,0.0,0.0,337.0
5,6,MQ,LGA,808.0,-2.0,0.0,0.0,431.0
14,1,DL,MSP,1733.0,8.0,0.0,0.0,1532.0
22,2,WN,LAS,1958.0,-2.0,0.0,0.0,1235.0
3,4,OO,FAT,1447.0,1.0,0.0,0.0,259.0
6,7,UA,SNA,752.0,-3.0,0.0,0.0,372.0
4,5,WN,BWI,622.0,-3.0,0.0,0.0,1999.0
12,6,WN,MHT,956.0,-4.0,0.0,0.0,1142.0
17,4,OO,SLC,1022.0,-3.0,0.0,0.0,590.0
1,2,WN,HOU,1416.0,26.0,0.0,0.0,419.0
10,4,WN,MDW,2000.0,50.0,0.0,0.0,1036.0
28,1,FL,DCA,1637.0,8.0,0.0,0.0,547.0
28,1,HA,ITO,1037.0,2.0,0.0,0.0,216.0
22,2,YV,ORD,2038.0,83.0,0.0,0.0,900.0
6,7,DL,ATL,757.0,-8.0,0.0,0.0,2092.0
7,1,DL,SAN,712.0,0.0,0.0,0.0,1956.0
14,1,MQ,LAX,1926.0,16.0,0.0,0.0,109.0
5,6,WN,SDF,1225.0,0.0,0.0,0.0,727.0
16,3,DL,DCA,1238.0,-7.0,0.0,0.0,405.0
11,5,DL,DAB,705.0,-2.0,0.0,0.0,366.0
30,3,XE,ORF,2036.0,36.0,0.0,0.0,284.0
16,3,US,PHL,1004.0,-11.0,0.0,0.0,280.0
18,5,UA,ORD,1424.0,24.0,0.0,0.0,733.0
10,4,WN,BWI,1256.0,-4.0,0.0,0.0,281.0
8,2,FL,ATL,1633.0,0.0,0.0,0.0,547.0
13,7,AA,ORD,2024.0,9.0,0.0,0.0,1723.0
21,1,MQ,BUF,1156.0,-9.0,0.0,0.0,473.0
4,5,WN,LAS,1349.0,-1.0,0.0,0.0,397.0
9,3,WN,DAL,1702.0,57.0,0.0,0.0,562.0
20,7,US,CLT,1000.0,20.0,0.0,0.0,2296.0
20,7,WN,DAL,1439.0,4.0,0.0,0.0,189.0
24,4,DL,PHX,645.0,0.0,0.0,0.0,1671.0
28,1,AA,DFW,1340.0,0.0,0.0,0.0,1389.0
19,6,WN,PIT,1620.0,5.0,0.0,0.0,268.0
14,1,WN,SAT,724.0,-1.0,0.0,0.0,248.0
16,3,YV,CLT,1849.0,24.0,0.0,0.0,83.0
23,3,EV,EWR,1049.0,-1.0,0.0,0.0,946.0
14,1,DL,ATL,940.0,0.0,0.0,0.0,2172.0
3,4,UA,OGG,2040.0,-10.0,0.0,0.0,2338.0
14,1,CO,IAH,2115.0,0.0,0.0,0.0,1825.0
28,1,XE,IAH,1418.0,-2.0,0.0,0.0,216.0
22,2,WN,BWI,1145.0,-5.0,0.0,0.0,289.0
26,6,F9,DEN,1627.0,-3.0,0.0,0.0,628.0
23,3,XE,MSN,831.0,-16.0,0.0,0.0,826.0
30,3,US,BOS,853.0,-7.0,0.0,0.0,399.0
25,5,US,LAS,623.0,-12.0,0.0,0.0,255.0
11,5,CO,MSY,1619.0,-1.0,0.0,0.0,305.0
22,2,AA,ORD,1653.0,38.0,0.0,0.0,733.0
1,2,MQ,ORD,633.0,-2.0,0.0,0.0,606.0
14,1,FL,PIT,640.0,5.0,0.0,0.0,834.0
7,1,OO,LAX,828.0,-7.0,0.0,0.0,109.0
27,7,OO,MOT,1321.0,-3.0,0.0,0.0,449.0
2,3,YV,PHX,1639.0,-10.0,0.0,0.0,119.0
7,1,MQ,LAX,1833.0,-7.0,0.0,0.0,714.0
4,5,DL,ATL,2215.0,-5.0,0.0,0.0,259.0
9,3,FL,MKE,627.0,-3.0,0.0,0.0,641.0
5,6,DL,ATL,2200.0,5.0,0.0,0.0,332.0
6,7,MQ,ORD,1056.0,1.0,0.0,0.0,552.0
20,7,OO,LAX,1728.0,71.0,0.0,0.0,86.0
20,7,DL,MSP,1353.0,-2.0,0.0,0.0,528.0
24,4,XE,IAD,1240.0,18.0,0.0,0.0,955.0
13,7,MQ,CLT,857.0,-8.0,0.0,0.0,599.0
12,6,US,CLT,1437.0,17.0,0.0,0.0,728.0
25,5,OO,BIL,955.0,-5.0,0.0,0.0,455.0
21,1,US,DCA,545.0,0.0,0.0,0.0,331.0
11,5,MQ,ORD,1039.0,9.0,0.0,0.0,646.0
16,3,WN,BWI,1444.0,-1.0,0.0,0.0,283.0
28,1,MQ,ORD,1358.0,-2.0,0.0,0.0,501.0
26,6,DL,ATL,1049.0,-1.0,0.0,0.0,404.0
25,5,DL,DEN,1108.0,-7.0,0.0,0.0,680.0
9,3,CO,DFW,638.0,-7.0,0.0,0.0,1372.0
22,2,XE,IAH,1302.0,-3.0,0.0,0.0,376.0
29,2,AA,LAX,1137.0,-3.0,0.0,0.0,1797.0
3,4,WN,DEN,1909.0,4.0,0.0,0.0,602.0
4,5,XE,IAH,1302.0,-3.0,0.0,0.0,429.0
4,5,US,DFW,1200.0,-5.0,0.0,0.0,868.0
4,5,MQ,LGA,2049.0,-11.0,0.0,0.0,431.0
23,3,B6,JFK,2141.0,42.0,0.0,0.0,828.0
6,7,US,BWI,2050.0,45.0,0.0,0.0,361.0
1,2,OO,DSM,1109.0,-7.0,0.0,0.0,299.0
26,6,EV,DSM,1053.0,0.0,0.0,0.0,743.0
22,2,B6,EWR,2118.0,43.0,0.0,0.0,200.0
3,4,WN,MDW,616.0,6.0,0.0,0.0,937.0
8,2,DL,ATL,2211.0,-1.0,0.0,0.0,152.0
14,1,WN,LAS,2036.0,1.0,0.0,0.0,345.0
22,2,DL,LAS,1118.0,-2.0,0.0,0.0,1299.0
23,3,DL,ATL,1105.0,-5.0,0.0,0.0,356.0
13,7,AA,SEA,1215.0,25.0,0.0,0.0,1721.0
8,2,AA,IAD,1221.0,-9.0,0.0,0.0,1172.0
10,4,UA,ORD,1904.0,64.0,0.0,0.0,733.0
29,2,B6,FLL,555.0,-5.0,0.0,0.0,1076.0
15,2,XE,XNA,913.0,-2.0,0.0,0.0,522.0
30,3,DL,BOS,1835.0,-7.0,0.0,0.0,632.0
13,7,MQ,ROC,1519.0,24.0,0.0,0.0,528.0
29,2,CO,TPA,1801.0,-2.0,0.0,0.0,787.0
15,2,OO,DEN,1113.0,-1.0,1.0,0.0,125.0
30,3,WN,DAL,1617.0,12.0,0.0,0.0,562.0
9,3,EV,ATL,1922.0,-3.0,0.0,0.0,147.0
1,2,AA,EWR,1827.0,-2.0,0.0,0.0,2454.0
23,3,AA,TPA,1520.0,0.0,0.0,0.0,1012.0
1,2,FL,BOS,2001.0,-9.0,0.0,0.0,464.0
28,1,DL,ATL,818.0,-2.0,0.0,0.0,444.0
4,5,WN,EWR,1150.0,0.0,0.0,0.0,169.0
2,3,EV,SGF,610.0,-5.0,0.0,0.0,563.0
25,5,WN,BOI,1110.0,-5.0,0.0,0.0,519.0
9,3,MQ,ORD,826.0,-4.0,0.0,0.0,324.0
10,4,WN,ECP,936.0,-4.0,0.0,0.0,571.0
1,2,US,ATL,652.0,-8.0,0.0,0.0,226.0
4,5,XE,IAH,1047.0,-8.0,0.0,0.0,788.0
7,1,AA,SNA,816.0,1.0,0.0,0.0,1726.0
20,7,XE,RIC,620.0,-4.0,0.0,0.0,100.0
8,2,WN,DAL,1140.0,10.0,0.0,0.0,239.0
28,1,AA,ORD,1847.0,-3.0,0.0,0.0,678.0
13,7,DL,MSP,1722.0,-8.0,0.0,0.0,448.0
23,3,EV,ATL,1415.0,0.0,0.0,0.0,500.0
27,7,WN,DEN,1730.0,15.0,0.0,0.0,770.0
13,7,FL,ATL,1644.0,3.0,0.0,0.0,406.0
6,7,DL,TYS,625.0,-2.0,0.0,0.0,152.0
27,7,OO,LAX,658.0,1.0,0.0,0.0,833.0
18,5,B6,JFK,1926.0,-4.0,0.0,0.0,1005.0
14,1,MQ,RDU,1425.0,0.0,0.0,0.0,431.0
11,5,XE,BIL,1708.0,-8.0,0.0,0.0,455.0
12,6,US,PHX,949.0,-6.0,0.0,0.0,2075.0
7,1,AS,SEA,647.0,-3.0,0.0,0.0,978.0
10,4,AA,MCI,656.0,-4.0,0.0,0.0,403.0
6,7,MQ,LGA,2052.0,7.0,0.0,0.0,479.0
26,6,OO,DLH,1629.0,78.0,0.0,0.0,397.0
1,2,DL,ATL,1045.0,15.0,0.0,0.0,907.0
6,7,OO,SMF,555.0,-5.0,0.0,0.0,373.0
23,3,WN,DAL,831.0,-4.0,0.0,0.0,248.0
18,5,WN,TUS,2020.0,35.0,0.0,0.0,451.0
8,2,AS,SEA,1002.0,2.0,0.0,0.0,1448.0
27,7,OO,ICT,1814.0,-11.0,0.0,0.0,588.0
1,2,DL,LGA,632.0,-8.0,0.0,0.0,963.0
3,4,CO,IAH,1025.0,0.0,0.0,0.0,1042.0
14,1,MQ,DFW,1914.0,-6.0,0.0,0.0,874.0
9,3,DL,MKE,908.0,2.0,0.0,0.0,297.0
26,6,AA,SNA,719.0,-11.0,0.0,0.0,1205.0
3,4,EV,VPS,827.0,-3.0,0.0,0.0,250.0
1,2,AA,BOS,1453.0,-7.0,0.0,0.0,1258.0
30,3,DL,MCO,1105.0,0.0,0.0,0.0,950.0
18,5,MQ,MIA,1527.0,-8.0,0.0,0.0,530.0
1,2,WN,HOU,1022.0,-3.0,0.0,0.0,192.0
28,1,CO,IAH,725.0,0.0,0.0,0.0,1208.0
3,4,DL,MSY,1345.0,0.0,0.0,0.0,425.0
12,6,XE,EWR,1223.0,-6.0,0.0,0.0,277.0
11,5,OO,LAX,1647.0,35.0,0.0,0.0,236.0
26,6,WN,RDU,1101.0,1.0,0.0,0.0,255.0
22,2,YV,HNL,1340.0,-10.0,0.0,0.0,102.0
25,5,WN,OAK,957.0,-3.0,0.0,0.0,1497.0
29,2,MQ,ORD,942.0,7.0,0.0,0.0,978.0
7,1,DL,DTW,819.0,-1.0,0.0,0.0,957.0
12,6,US,DCA,1029.0,-1.0,0.0,0.0,399.0
8,2,OO,SBA,1956.0,-3.0,0.0,0.0,89.0
6,7,OO,SAN,1121.0,7.0,0.0,0.0,109.0
10,4,CO,IAH,1808.0,8.0,0.0,0.0,1609.0
18,5,XE,BTV,558.0,-2.0,0.0,0.0,763.0
19,6,DL,ATL,1913.0,-5.0,0.0,0.0,366.0
18,5,F9,DEN,2120.0,5.0,0.0,0.0,967.0
7,1,MQ,LAX,1611.0,-4.0,0.0,0.0,266.0
2,3,XE,EWR,1753.0,-7.0,0.0,0.0,488.0
20,7,YV,PSP,1905.0,-10.0,0.0,0.0,261.0
10,4,AA,SNA,1141.0,6.0,0.0,0.0,1726.0
11,5,US,LGA,1741.0,36.0,0.0,0.0,544.0
24,4,AA,MIA,1043.0,23.0,0.0,0.0,1107.0
20,7,WN,LGA,804.0,-1.0,0.0,0.0,185.0
1,2,FL,BKG,1157.0,6.0,0.0,0.0,490.0
29,2,WN,ONT,633.0,3.0,0.0,0.0,819.0
15,2,CO,SEA,821.0,1.0,0.0,1.0,1874.0
16,3,DL,ATL,1742.0,1.0,0.0,0.0,259.0
10,4,AA,DFW,731.0,31.0,0.0,0.0,1389.0
10,4,CO,IAH,847.0,-8.0,0.0,0.0,305.0
10,4,XE,CMH,554.0,-6.0,0.0,0.0,986.0
9,3,WN,HOU,1723.0,-2.0,0.0,0.0,192.0
5,6,CO,LAS,2143.0,-7.0,0.0,0.0,2227.0
4,5,MQ,DTW,618.0,-2.0,0.0,0.0,502.0
19,6,WN,RNO,1650.0,15.0,0.0,0.0,345.0
13,7,OO,CIC,816.0,-8.0,0.0,0.0,153.0
23,3,EV,SGF,611.0,-4.0,0.0,0.0,563.0
29,2,US,BOS,954.0,-6.0,0.0,0.0,184.0
18,5,FL,PHL,1244.0,-1.0,0.0,0.0,861.0
16,3,WN,SMF,1115.0,0.0,0.0,0.0,373.0
8,2,WN,STL,1119.0,-1.0,0.0,0.0,770.0
20,7,WN,OAK,1447.0,2.0,0.0,0.0,337.0
27,7,AA,CMH,851.0,-9.0,0.0,0.0,926.0
10,4,DL,SLC,1647.0,-8.0,0.0,0.0,1828.0
18,5,MQ,LAX,1754.0,-6.0,0.0,0.0,109.0
11,5,WN,SMF,1731.0,1.0,0.0,0.0,909.0
3,4,WN,MDW,953.0,-2.0,0.0,0.0,668.0
19,6,EV,ATL,2032.0,-5.0,0.0,0.0,783.0
18,5,MQ,MIA,2213.0,38.0,0.0,0.0,990.0
14,1,UA,EWR,706.0,1.0,0.0,0.0,1605.0
14,1,HA,LIH,1645.0,-6.0,0.0,0.0,102.0
3,4,UA,ORD,1511.0,41.0,0.0,0.0,1514.0
18,5,WN,OKC,1823.0,-2.0,0.0,0.0,419.0
14,1,XE,TYS,1201.0,-3.0,0.0,0.0,631.0
4,5,AS,SEA,1756.0,1.0,0.0,0.0,1024.0
24,4,WN,PVD,724.0,-1.0,0.0,0.0,237.0
6,7,OO,SAN,1955.0,65.0,0.0,0.0,109.0
3,4,WN,PHX,742.0,-3.0,0.0,0.0,621.0
21,1,AA,DFW,942.0,-3.0,0.0,0.0,1431.0
2,3,B6,RSW,1939.0,-10.0,0.0,0.0,1074.0
13,7,YV,RDU,951.0,-3.0,0.0,0.0,646.0
3,4,WN,LAS,1920.0,10.0,0.0,0.0,986.0
16,3,WN,LAX,1803.0,-2.0,0.0,0.0,373.0
21,1,DL,TPA,1927.0,-3.0,0.0,0.0,406.0
14,1,B6,PSE,407.0,-13.0,0.0,0.0,1179.0
19,6,US,RDU,1747.0,-3.0,0.0,0.0,130.0
6,7,F9,DEN,1412.0,7.0,0.0,0.0,1123.0
10,4,AA,SNA,959.0,-1.0,0.0,0.0,1205.0
17,4,DL,AUS,1709.0,8.0,0.0,0.0,1149.0
27,7,XE,CMH,1854.0,9.0,0.0,0.0,1154.0
19,6,US,ORD,1708.0,-2.0,0.0,0.0,1440.0
27,7,HA,OGG,901.0,-3.0,0.0,0.0,101.0
2,3,EV,ATL,1452.0,-10.0,0.0,0.0,707.0
3,4,AA,MIA,1805.0,-5.0,0.0,0.0,1089.0
13,7,FL,BWI,1534.0,85.0,0.0,0.0,880.0
6,7,WN,SAN,831.0,-4.0,0.0,0.0,628.0
20,7,AS,SEA,756.0,-4.0,0.0,0.0,1448.0
1,2,DL,MSP,1449.0,-1.0,0.0,0.0,1399.0
9,3,EV,ILM,700.0,-5.0,0.0,0.0,377.0
16,3,AA,SAT,1726.0,-4.0,0.0,0.0,247.0
13,7,OO,SAN,1442.0,2.0,0.0,0.0,109.0
4,5,UA,DEN,1055.0,4.0,0.0,0.0,1062.0
8,2,EV,ATL,2101.0,-4.0,0.0,0.0,192.0
29,2,MQ,ROW,733.0,3.0,0.0,0.0,435.0
17,4,DL,MSY,1002.0,2.0,0.0,0.0,425.0
12,6,WN,OKC,633.0,-2.0,0.0,0.0,462.0
7,1,FL,ATL,1309.0,-4.0,0.0,0.0,508.0
8,2,US,DCA,1956.0,-4.0,0.0,0.0,214.0
22,2,US,ORD,1457.0,67.0,0.0,0.0,678.0
14,1,CO,SAT,934.0,4.0,0.0,0.0,191.0
28,1,AA,DFW,904.0,-1.0,0.0,0.0,175.0
14,1,MQ,DFW,1016.0,-4.0,0.0,0.0,685.0
8,2,FL,ATL,2057.0,2.0,0.0,0.0,545.0
16,3,FL,ATL,1113.0,8.0,0.0,0.0,526.0
25,5,DL,MSP,1529.0,9.0,0.0,0.0,528.0
29,2,WN,ABQ,1901.0,1.0,0.0,0.0,889.0
23,3,WN,BWI,803.0,-2.0,0.0,0.0,998.0
22,2,US,IAH,657.0,-3.0,0.0,0.0,912.0
28,1,OO,DEN,1009.0,1.0,0.0,0.0,896.0
7,1,WN,LGA,1658.0,-2.0,0.0,0.0,185.0
18,5,US,DFW,1818.0,-2.0,0.0,0.0,868.0
30,3,XE,IAH,1327.0,-3.0,0.0,0.0,1157.0
19,6,AA,LAS,903.0,-2.0,0.0,0.0,1055.0
7,1,US,ATL,656.0,-4.0,0.0,0.0,226.0
21,1,FL,ATL,844.0,-1.0,0.0,0.0,666.0
16,3,XE,EWR,1620.0,5.0,0.0,0.0,628.0
4,5,AA,OMA,606.0,-4.0,0.0,0.0,583.0
12,6,DL,MSP,1415.0,0.0,0.0,0.0,1299.0
21,1,US,CLT,1634.0,-6.0,0.0,0.0,328.0
7,1,OO,SLC,1953.0,-2.0,0.0,0.0,1195.0
22,2,WN,MDW,2127.0,2.0,0.0,0.0,1444.0
19,6,WN,OAK,646.0,1.0,0.0,0.0,672.0
28,1,EV,GSO,1009.0,-6.0,0.0,0.0,306.0
21,1,OO,SJC,609.0,-1.0,0.0,0.0,584.0
7,1,YV,PHX,1937.0,-7.0,0.0,0.0,438.0
30,3,EV,DSM,1734.0,33.0,0.0,0.0,743.0
16,3,US,ORD,1854.0,-1.0,0.0,0.0,678.0
29,2,UA,ONT,608.0,8.0,0.0,0.0,819.0
15,2,DL,DAY,557.0,-3.0,0.0,0.0,432.0
13,7,DL,ATL,1105.0,0.0,0.0,0.0,1892.0
28,1,AS,ATL,1756.0,-4.0,0.0,0.0,2182.0
29,2,OO,RAP,1139.0,-8.0,0.0,0.0,300.0
7,1,WN,DAL,1231.0,6.0,0.0,0.0,189.0
1,2,WN,LAS,1646.0,26.0,0.0,0.0,2356.0
18,5,WN,PHX,649.0,24.0,0.0,0.0,255.0
19,6,OO,PSP,1308.0,8.0,0.0,0.0,421.0
27,7,MQ,MIA,1352.0,-8.0,0.0,0.0,650.0
22,2,US,BOS,1257.0,-3.0,0.0,0.0,184.0
8,2,US,ROC,827.0,-3.0,0.0,0.0,573.0
21,1,MQ,MCI,908.0,-7.0,0.0,0.0,403.0
14,1,FL,BOS,554.0,-6.0,0.0,0.0,369.0
10,4,EV,ORD,1020.0,-4.0,0.0,0.0,235.0
17,4,XE,CLE,858.0,53.0,0.0,0.0,424.0
25,5,UA,DEN,1612.0,-8.0,0.0,0.0,472.0
17,4,MQ,DEN,628.0,-2.0,0.0,0.0,862.0
4,5,CO,PBI,1046.0,16.0,0.0,0.0,1023.0
3,4,WN,HOU,1115.0,40.0,0.0,0.0,816.0
6,7,CO,MSY,1735.0,4.0,0.0,0.0,305.0
17,4,OO,TUS,828.0,1.0,0.0,0.0,936.0
28,1,WN,DEN,2152.0,-3.0,0.0,0.0,628.0
17,4,MQ,MHK,657.0,-3.0,0.0,0.0,501.0
3,4,DL,LAX,854.0,-6.0,0.0,0.0,1979.0
16,3,OO,LAX,1716.0,-1.0,0.0,0.0,237.0
9,3,US,LGA,1501.0,16.0,0.0,0.0,544.0
11,5,WN,ONT,1004.0,9.0,0.0,0.0,197.0
1,2,MQ,LGA,1049.0,-6.0,0.0,0.0,479.0
17,4,DL,ATL,2217.0,7.0,0.0,0.0,731.0
13,7,US,CLT,1118.0,-3.0,0.0,0.0,575.0
5,6,DL,ATL,1043.0,-8.0,0.0,0.0,669.0
16,3,OO,MFR,726.0,18.0,0.0,0.0,329.0
19,6,WN,DAL,1545.0,10.0,0.0,0.0,248.0
27,7,UA,DEN,2238.0,25.0,0.0,0.0,455.0
20,7,AA,LGA,1620.0,0.0,0.0,0.0,1389.0
11,5,WN,SFO,1053.0,8.0,0.0,0.0,337.0
5,6,AA,ORD,2009.0,-6.0,0.0,0.0,1723.0
25,5,DL,SFO,1648.0,-5.0,0.0,0.0,599.0
15,2,AA,MSP,1603.0,-7.0,0.0,0.0,852.0
7,1,AA,MIA,1820.0,0.0,0.0,0.0,1139.0
15,2,OO,SLC,1107.0,-1.0,0.0,0.0,402.0
1,2,AA,SJU,816.0,-9.0,0.0,0.0,1045.0
29,2,WN,SMF,639.0,9.0,0.0,0.0,605.0
11,5,FL,MKE,1913.0,-3.0,0.0,0.0,1694.0
7,1,XE,IAH,1012.0,-3.0,0.0,0.0,374.0
9,3,AA,LAX,1717.0,-3.0,0.0,0.0,1242.0
29,2,DL,IND,1543.0,5.0,0.0,0.0,503.0
19,6,WN,PHX,1837.0,2.0,0.0,0.0,651.0
16,3,WN,MDW,1640.0,-5.0,0.0,0.0,895.0
19,6,DL,ATL,823.0,-4.0,0.0,0.0,508.0
17,4,YV,LIH,1608.0,-2.0,0.0,0.0,102.0
24,4,AA,ELP,554.0,-6.0,0.0,0.0,551.0
27,7,MQ,DCA,1619.0,-6.0,0.0,0.0,227.0
15,2,YV,IAD,805.0,-5.0,0.0,0.0,283.0
1,2,FL,ATL,1551.0,-4.0,0.0,0.0,594.0
13,7,DL,ORF,936.0,-5.0,0.0,0.0,516.0
1,2,HA,HNL,1410.0,-3.0,0.0,0.0,102.0
27,7,CO,TPA,2145.0,25.0,0.0,0.0,787.0
20,7,WN,RDU,1457.0,7.0,0.0,0.0,1891.0
11,5,EV,ATL,1442.0,-7.0,0.0,0.0,457.0
18,5,DL,JAX,1945.0,0.0,0.0,0.0,270.0
23,3,MQ,BMI,1703.0,-12.0,0.0,0.0,116.0
7,1,CO,CLE,1745.0,0.0,0.0,0.0,1091.0
11,5,YV,PHX,1318.0,-7.0,0.0,0.0,1037.0
2,3,WN,SFO,1702.0,-3.0,0.0,0.0,337.0
29,2,WN,MDW,1109.0,-1.0,0.0,0.0,666.0
19,6,WN,MDW,2009.0,64.0,0.0,0.0,704.0
2,3,MQ,ORD,558.0,-2.0,0.0,0.0,678.0
14,1,XE,MIA,1210.0,5.0,0.0,0.0,1080.0
5,6,OO,ONT,1621.0,-12.0,0.0,0.0,558.0
27,7,WN,SDF,720.0,0.0,0.0,0.0,495.0
14,1,MQ,PHX,640.0,-10.0,0.0,0.0,370.0
30,3,XE,GRR,1642.0,-10.0,0.0,0.0,1015.0
22,2,B6,BUF,2044.0,-2.0,0.0,0.0,301.0
26,6,WN,MCO,744.0,-1.0,0.0,0.0,849.0
28,1,WN,DAL,1810.0,5.0,0.0,0.0,296.0
29,2,B6,JFK,2025.0,-10.0,0.0,0.0,1074.0
23,3,WN,LAS,632.0,-3.0,0.0,0.0,258.0
2,3,US,PHL,1125.0,5.0,0.0,0.0,1558.0
18,5,WN,PHX,2038.0,18.0,0.0,0.0,255.0
19,6,EV,ATL,1038.0,4.0,0.0,0.0,352.0
21,1,US,RDU,534.0,8.0,0.0,0.0,337.0
15,2,AA,DFW,1429.0,4.0,0.0,0.0,550.0
30,3,WN,SMF,1948.0,3.0,0.0,0.0,404.0
25,5,B6,SYR,650.0,-10.0,0.0,0.0,1053.0
1,2,AA,DFW,1538.0,-2.0,0.0,0.0,247.0
11,5,OO,COS,858.0,-8.0,0.0,0.0,73.0
21,1,WN,AUS,1855.0,35.0,0.0,0.0,872.0
6,7,DL,LAX,1757.0,-3.0,0.0,0.0,590.0
13,7,OO,SEA,1656.0,-4.0,0.0,0.0,129.0
25,5,CO,MFE,1041.0,-9.0,0.0,0.0,316.0
20,7,DL,PNS,558.0,-2.0,0.0,0.0,271.0
9,3,DL,ATL,1745.0,-5.0,0.0,0.0,214.0
11,5,MQ,MSN,1118.0,-2.0,0.0,0.0,821.0
8,2,WN,BUF,848.0,53.0,0.0,0.0,1011.0
22,2,MQ,CLT,1236.0,1.0,0.0,0.0,650.0
5,6,WN,EWR,946.0,-4.0,0.0,0.0,2133.0
16,3,FL,ATL,1441.0,3.0,0.0,0.0,594.0
19,6,WN,PBI,1834.0,-6.0,0.0,0.0,1052.0
17,4,AA,DFW,1024.0,4.0,0.0,0.0,1126.0
6,7,AS,SEA,1130.0,-5.0,0.0,0.0,1709.0
12,6,UA,IAD,1752.0,-3.0,0.0,0.0,2327.0
11,5,AA,DFW,2009.0,-1.0,0.0,0.0,1171.0
16,3,DL,DCA,1205.0,5.0,0.0,0.0,547.0
20,7,MQ,LGA,2052.0,-8.0,0.0,0.0,431.0
25,5,WN,PDX,1250.0,0.0,0.0,0.0,1009.0
27,7,FL,ATL,848.0,-7.0,0.0,0.0,406.0
21,1,WN,LAS,608.0,-2.0,0.0,0.0,255.0
21,1,EV,DTW,739.0,-1.0,0.0,0.0,488.0
2,3,US,SEA,2220.0,0.0,0.0,0.0,2279.0
20,7,MQ,RIC,803.0,-7.0,0.0,0.0,642.0
1,2,AS,ORD,1940.0,0.0,0.0,0.0,1721.0
8,2,OO,GCC,624.0,-6.0,0.0,0.0,261.0
28,1,B6,LGB,1940.0,0.0,0.0,0.0,588.0
12,6,AS,SEA,648.0,-4.0,0.0,0.0,987.0
28,1,OO,IDA,1319.0,-9.0,0.0,0.0,458.0
1,2,OO,SFO,1106.0,46.0,0.0,0.0,599.0
20,7,FL,CMH,606.0,-9.0,0.0,0.0,447.0
3,4,AA,ORD,1954.0,-1.0,0.0,0.0,258.0
9,3,HA,HNL,1155.0,-7.0,0.0,0.0,102.0
18,5,WN,ELP,1301.0,1.0,0.0,0.0,347.0
3,4,OO,IYK,2100.0,-2.0,0.0,0.0,123.0
26,6,MQ,ATL,1933.0,-7.0,0.0,0.0,594.0
16,3,DL,PDX,612.0,-3.0,0.0,0.0,630.0
9,3,WN,DAL,857.0,-3.0,0.0,0.0,436.0
21,1,WN,PDX,1057.0,2.0,0.0,0.0,763.0
26,6,OO,DEN,2057.0,-2.0,0.0,0.0,73.0
13,7,US,PHX,2241.0,1.0,0.0,0.0,2153.0
14,1,YV,BUR,1619.0,-11.0,0.0,0.0,369.0
16,3,EV,TYS,1909.0,21.0,0.0,0.0,152.0
11,5,OO,SLC,1502.0,-6.0,0.0,0.0,501.0
29,2,WN,PHX,1255.0,35.0,0.0,0.0,1444.0
29,2,FL,MSP,1120.0,3.0,0.0,0.0,297.0
22,2,US,DFW,701.0,-4.0,0.0,0.0,936.0
1,2,AA,DFW,2040.0,0.0,0.0,0.0,929.0
30,3,OO,SLC,1504.0,-2.0,0.0,0.0,601.0
24,4,HA,ITO,1937.0,-10.0,0.0,0.0,216.0
17,4,DL,ATL,1931.0,6.0,0.0,0.0,214.0
11,5,XE,ORD,1447.0,-2.0,0.0,0.0,178.0
1,2,B6,BOS,2039.0,-6.0,0.0,0.0,1197.0
18,5,AA,DFW,1809.0,4.0,0.0,0.0,1235.0
30,3,AA,EGE,1430.0,-15.0,0.0,0.0,721.0
1,2,WN,MSP,814.0,-1.0,0.0,0.0,349.0
19,6,AA,MIA,2009.0,39.0,0.0,0.0,1045.0
17,4,EV,ATL,1932.0,-3.0,0.0,0.0,803.0
15,2,XE,TUL,1241.0,14.0,0.0,0.0,1027.0
10,4,AA,BOS,551.0,-9.0,0.0,0.0,867.0
2,3,EV,CAE,930.0,0.0,0.0,0.0,192.0
10,4,AS,SMF,959.0,-1.0,0.0,0.0,2404.0
24,4,XE,EWR,1642.0,-8.0,0.0,0.0,277.0
23,3,DL,PDX,1641.0,-3.0,0.0,0.0,630.0
20,7,F9,DEN,1825.0,15.0,0.0,0.0,853.0
16,3,US,PHX,1813.0,8.0,0.0,0.0,304.0
27,7,WN,PHX,2122.0,-3.0,0.0,0.0,872.0
18,5,UA,PHX,2048.0,3.0,0.0,0.0,651.0
1,2,WN,PHL,927.0,-3.0,0.0,0.0,993.0
23,3,XE,AEX,1709.0,0.0,0.0,0.0,190.0
23,3,AA,LGA,1828.0,29.0,0.0,0.0,733.0
12,6,WN,PHL,810.0,-5.0,0.0,0.0,337.0
30,3,WN,MCO,1811.0,-4.0,0.0,0.0,787.0
26,6,XE,CVG,1631.0,6.0,0.0,0.0,569.0
29,2,AA,LAS,904.0,-1.0,0.0,0.0,1055.0
10,4,DL,MKE,1154.0,-7.0,0.0,0.0,297.0
5,6,WN,ONT,715.0,-5.0,0.0,0.0,325.0
22,2,US,CLT,1749.0,-1.0,0.0,0.0,1773.0
19,6,MQ,CRP,1613.0,-2.0,0.0,0.0,354.0
7,1,MQ,ORD,1914.0,-6.0,0.0,0.0,510.0
